schema_version,experiment,seed,source,target,condition_type,compromise_fraction,compromised_node_count,total_node_count,edge_count,route_count,fractal_id,pre_reset_epochs,pre_alarm_path_count,post_candidate_count,policy,path_count,post_reset_path_distance_from_pre_alarm,continuity_retention_vs_lemonade,state_break_distance,state_continuity_score,lane_collapse_rate,path_overlap,unique_path_ratio,clean_path_ratio,path_compromise_rate,mean_compromised_nodes_per_path,mean_node_score_risk_per_path,mean_raw_node_score_per_path,healthy_node_ratio,mean_degradation_risk_per_path,delta,success_continuity_retention,success_node_score_risk_reduced,success_degradation_risk_reduced,success_candidate
1.2.0,local-degradation-aware-lemonade-reselection,pilot-019,n22,n90,behavioral,0.2,0,100,252,3,36,5,3,12,node_score_aware_delta_0.90,3,0.941856452726018,1.0037617314690674,0.5026041666666666,0.49739583333333337,0.0,0.10139860139860139,1.0,1.0,0.0,0.0,0.09300536420101636,0.662962962962963,0.654320987654321,0.3611701967853631,0.9,True,True,True,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-019,n22,n90,behavioral,0.2,0,100,252,3,36,5,3,12,degradation_aware_delta_0.90,3,0.941856452726018,1.0037617314690674,0.5169270833333334,0.48307291666666663,0.0,0.10139860139860139,1.0,1.0,0.0,0.0,0.09300536420101636,0.662962962962963,0.654320987654321,0.3611701967853631,0.9,True,True,True,True
1.2.0,local-degradation-aware-lemonade-reselection,pilot-019,n22,n90,behavioral,0.2,0,100,252,3,36,5,3,12,degradation_aware_delta_0.85,3,0.9497929606625259,1.012219881248803,0.5026041666666666,0.49739583333333337,0.0,0.08333333333333333,1.0,1.0,0.0,0.0,0.1304296066252588,0.9428571428571428,0.5952380952380952,0.39109243551756506,0.85,True,True,True,True
1.2.0,local-degradation-aware-lemonade-reselection,pilot-019,n22,n90,behavioral,0.2,0,100,252,3,36,5,3,12,degradation_aware_delta_0.80,3,0.9258374861572536,0.9866898883311136,0.5286458333333334,0.47135416666666663,0.0,0.06267806267806268,1.0,1.0,0.0,0.0,0.13626623376623373,1.0130434782608695,0.5217391304347826,0.38733990850610006,0.8,True,True,True,True
1.2.0,local-degradation-aware-lemonade-reselection,pilot-020,n53,n15,random,0.2,20,100,238,3,36,5,3,12,lemonade_reset,3,0.8700781019746536,1.0,0.4947916666666667,0.5052083333333333,0.0,0.18560606060606064,1.0,0.0,1.0,5.0,0.16537630307653192,1.3428571428571427,0.3142857142857143,0.4121890990334512,,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-020,n53,n15,random,0.2,20,100,238,3,36,5,3,12,node_score_aware_delta_0.90,3,0.8718660968660968,1.0020549820612488,0.5169270833333334,0.48307291666666663,0.0,0.2159090909090909,1.0,0.0,1.0,5.333333333333333,0.15347001296099916,1.2178082191780824,0.4246575342465753,0.4131766800403946,0.9,True,True,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-020,n53,n15,random,0.2,20,100,238,3,36,5,3,12,degradation_aware_delta_0.90,3,0.8964814814814815,1.03034598784512,0.4947916666666667,0.5052083333333333,0.0,0.21746880570409985,1.0,0.0,1.0,6.0,0.13883586661953576,1.3365853658536584,0.2804878048780488,0.40976187228668687,0.9,True,True,True,True
1.2.0,local-degradation-aware-lemonade-reselection,pilot-020,n53,n15,random,0.2,20,100,238,3,36,5,3,12,degradation_aware_delta_0.85,3,0.8976719576719576,1.0317142284522267,0.5091145833333334,0.49088541666666663,0.0,0.1781045751633987,1.0,0.0,1.0,5.666666666666667,0.143548050865124,1.225,0.375,0.4242534765800223,0.85,True,True,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-020,n53,n15,random,0.2,20,100,238,3,36,5,3,12,degradation_aware_delta_0.80,3,0.8976719576719576,1.0317142284522267,0.4947916666666667,0.5052083333333333,0.0,0.1781045751633987,1.0,0.0,1.0,5.666666666666667,0.143548050865124,1.225,0.375,0.4242534765800223,0.8,True,True,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-020,n53,n15,targeted,0.2,20,100,238,3,36,5,3,12,lemonade_reset,3,0.8700781019746536,1.0,0.4947916666666667,0.5052083333333333,0.0,0.18560606060606064,1.0,0.0,1.0,8.0,0.16537630307653192,1.3428571428571427,0.3142857142857143,0.4121890990334512,,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-020,n53,n15,targeted,0.2,20,100,238,3,36,5,3,12,node_score_aware_delta_0.90,3,0.8718660968660968,1.0020549820612488,0.5169270833333334,0.48307291666666663,0.0,0.2159090909090909,1.0,0.0,1.0,7.666666666666667,0.15347001296099916,1.2178082191780824,0.4246575342465753,0.4131766800403946,0.9,True,True,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-020,n53,n15,targeted,0.2,20,100,238,3,36,5,3,12,degradation_aware_delta_0.90,3,0.8964814814814815,1.03034598784512,0.4947916666666667,0.5052083333333333,0.0,0.21746880570409985,1.0,0.0,1.0,8.333333333333334,0.13883586661953576,1.3365853658536584,0.2804878048780488,0.40976187228668687,0.9,True,True,True,True
1.2.0,local-degradation-aware-lemonade-reselection,pilot-020,n53,n15,targeted,0.2,20,100,238,3,36,5,3,12,degradation_aware_delta_0.85,3,0.8976719576719576,1.0317142284522267,0.5091145833333334,0.49088541666666663,0.0,0.1781045751633987,1.0,0.0,1.0,7.333333333333333,0.143548050865124,1.225,0.375,0.4242534765800223,0.85,True,True,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-020,n53,n15,targeted,0.2,20,100,238,3,36,5,3,12,degradation_aware_delta_0.80,3,0.8976719576719576,1.0317142284522267,0.4947916666666667,0.5052083333333333,0.0,0.1781045751633987,1.0,0.0,1.0,7.333333333333333,0.143548050865124,1.225,0.375,0.4242534765800223,0.8,True,True,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-020,n53,n15,behavioral,0.2,0,100,238,3,36,5,3,12,lemonade_reset,3,0.8700781019746536,1.0,0.4947916666666667,0.5052083333333333,0.0,0.18560606060606064,1.0,1.0,0.0,0.0,0.16537630307653192,1.3428571428571427,0.3142857142857143,0.4121890990334512,,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-020,n53,n15,behavioral,0.2,0,100,238,3,36,5,3,12,node_score_aware_delta_0.90,3,0.8718660968660968,1.0020549820612488,0.5169270833333334,0.48307291666666663,0.0,0.2159090909090909,1.0,1.0,0.0,0.0,0.15347001296099916,1.2178082191780824,0.4246575342465753,0.4131766800403946,0.9,True,True,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-020,n53,n15,behavioral,0.2,0,100,238,3,36,5,3,12,degradation_aware_delta_0.90,3,0.8964814814814815,1.03034598784512,0.4947916666666667,0.5052083333333333,0.0,0.21746880570409985,1.0,1.0,0.0,0.0,0.13883586661953576,1.3365853658536584,0.2804878048780488,0.40976187228668687,0.9,True,True,True,True
1.2.0,local-degradation-aware-lemonade-reselection,pilot-020,n53,n15,behavioral,0.2,0,100,238,3,36,5,3,12,degradation_aware_delta_0.85,3,0.8976719576719576,1.0317142284522267,0.5091145833333334,0.49088541666666663,0.0,0.1781045751633987,1.0,1.0,0.0,0.0,0.143548050865124,1.225,0.375,0.4242534765800223,0.85,True,True,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-020,n53,n15,behavioral,0.2,0,100,238,3,36,5,3,12,degradation_aware_delta_0.80,3,0.8976719576719576,1.0317142284522267,0.4947916666666667,0.5052083333333333,0.0,0.1781045751633987,1.0,1.0,0.0,0.0,0.143548050865124,1.225,0.375,0.4242534765800223,0.8,True,True,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-021,n74,n6,random,0.2,20,100,238,3,36,5,3,12,lemonade_reset,3,0.943355119825708,1.0,0.50390625,0.49609375,0.0,0.0,1.0,0.0,1.0,3.3333333333333335,0.24927083333333333,0.988,0.4,0.39310760194550426,,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-021,n74,n6,random,0.2,20,100,238,3,36,5,3,12,node_score_aware_delta_0.90,3,0.945,1.001743648960739,0.4778645833333333,0.5221354166666667,0.0,0.1111111111111111,1.0,0.0,1.0,2.3333333333333335,0.2735430283224401,0.7799999999999999,0.4,0.42538997416770324,0.9,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-021,n74,n6,random,0.2,20,100,238,3,36,5,3,12,degradation_aware_delta_0.90,3,0.9610256410256411,1.0187315686622849,0.4921875,0.5078125,0.0,0.25,1.0,0.0,1.0,2.0,0.22233220211161386,0.7000000000000001,0.5294117647058824,0.3946094959723329,0.9,True,True,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-021,n74,n6,random,0.2,20,100,238,3,36,5,3,12,degradation_aware_delta_0.85,3,0.9547511312217195,1.0120802984544326,0.5104166666666666,0.48958333333333337,0.0,0.1111111111111111,1.0,0.0,1.0,3.3333333333333335,0.23657852564102563,0.7181818181818181,0.48484848484848486,0.3805577996286711,0.85,True,True,True,True
1.2.0,local-degradation-aware-lemonade-reselection,pilot-021,n74,n6,random,0.2,20,100,238,3,36,5,3,12,degradation_aware_delta_0.80,3,0.9547511312217195,1.0120802984544326,0.4856770833333333,0.5143229166666667,0.0,0.1111111111111111,1.0,0.0,1.0,3.3333333333333335,0.23657852564102563,0.7181818181818181,0.48484848484848486,0.3805577996286711,0.8,True,True,True,True
1.2.0,local-degradation-aware-lemonade-reselection,pilot-021,n74,n6,targeted,0.2,20,100,238,3,36,5,3,12,lemonade_reset,3,0.943355119825708,1.0,0.50390625,0.49609375,0.0,0.0,1.0,0.0,1.0,3.3333333333333335,0.24927083333333333,0.988,0.4,0.39310760194550426,,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-021,n74,n6,targeted,0.2,20,100,238,3,36,5,3,12,node_score_aware_delta_0.90,3,0.945,1.001743648960739,0.4778645833333333,0.5221354166666667,0.0,0.1111111111111111,1.0,0.0,1.0,3.3333333333333335,0.2735430283224401,0.7799999999999999,0.4,0.42538997416770324,0.9,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-021,n74,n6,targeted,0.2,20,100,238,3,36,5,3,12,degradation_aware_delta_0.90,3,0.9610256410256411,1.0187315686622849,0.4921875,0.5078125,0.0,0.25,1.0,0.0,1.0,4.0,0.22233220211161386,0.7000000000000001,0.5294117647058824,0.3946094959723329,0.9,True,True,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-021,n74,n6,targeted,0.2,20,100,238,3,36,5,3,12,degradation_aware_delta_0.85,3,0.9547511312217195,1.0120802984544326,0.5104166666666666,0.48958333333333337,0.0,0.1111111111111111,1.0,0.0,1.0,3.6666666666666665,0.23657852564102563,0.7181818181818181,0.48484848484848486,0.3805577996286711,0.85,True,True,True,True
1.2.0,local-degradation-aware-lemonade-reselection,pilot-021,n74,n6,targeted,0.2,20,100,238,3,36,5,3,12,degradation_aware_delta_0.80,3,0.9547511312217195,1.0120802984544326,0.4856770833333333,0.5143229166666667,0.0,0.1111111111111111,1.0,0.0,1.0,3.6666666666666665,0.23657852564102563,0.7181818181818181,0.48484848484848486,0.3805577996286711,0.8,True,True,True,True
1.2.0,local-degradation-aware-lemonade-reselection,pilot-021,n74,n6,behavioral,0.2,0,100,238,3,36,5,3,12,lemonade_reset,3,0.943355119825708,1.0,0.50390625,0.49609375,0.0,0.0,1.0,1.0,0.0,0.0,0.24927083333333333,0.988,0.4,0.39310760194550426,,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-021,n74,n6,behavioral,0.2,0,100,238,3,36,5,3,12,node_score_aware_delta_0.90,3,0.945,1.001743648960739,0.4778645833333333,0.5221354166666667,0.0,0.1111111111111111,1.0,1.0,0.0,0.0,0.2735430283224401,0.7799999999999999,0.4,0.42538997416770324,0.9,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-021,n74,n6,behavioral,0.2,0,100,238,3,36,5,3,12,degradation_aware_delta_0.90,3,0.9610256410256411,1.0187315686622849,0.4921875,0.5078125,0.0,0.25,1.0,1.0,0.0,0.0,0.22233220211161386,0.7000000000000001,0.5294117647058824,0.3946094959723329,0.9,True,True,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-021,n74,n6,behavioral,0.2,0,100,238,3,36,5,3,12,degradation_aware_delta_0.85,3,0.9547511312217195,1.0120802984544326,0.5104166666666666,0.48958333333333337,0.0,0.1111111111111111,1.0,1.0,0.0,0.0,0.23657852564102563,0.7181818181818181,0.48484848484848486,0.3805577996286711,0.85,True,True,True,True
1.2.0,local-degradation-aware-lemonade-reselection,pilot-021,n74,n6,behavioral,0.2,0,100,238,3,36,5,3,12,degradation_aware_delta_0.80,3,0.9547511312217195,1.0120802984544326,0.4856770833333333,0.5143229166666667,0.0,0.1111111111111111,1.0,1.0,0.0,0.0,0.23657852564102563,0.7181818181818181,0.48484848484848486,0.3805577996286711,0.8,True,True,True,True
1.2.0,local-degradation-aware-lemonade-reselection,pilot-022,n32,n44,random,0.2,20,100,271,3,36,5,3,12,lemonade_reset,3,0.9416666666666668,1.0,0.515625,0.484375,0.0,0.08333333333333333,1.0,0.3333333333333333,0.6666666666666666,3.6666666666666665,0.2361378205128205,0.42,0.43333333333333335,0.38861146947641995,,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-022,n32,n44,random,0.2,20,100,271,3,36,5,3,12,node_score_aware_delta_0.90,3,0.9625,1.0221238938053097,0.5,0.5,0.0,0.07936507936507936,1.0,0.0,1.0,4.0,0.2250267094017094,0.3735294117647059,0.47058823529411764,0.3919851787176976,0.9,True,True,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-022,n32,n44,random,0.2,20,100,271,3,36,5,3,12,degradation_aware_delta_0.90,3,0.9578900709219859,1.017228393899454,0.4869791666666667,0.5130208333333333,0.0,0.10317460317460318,1.0,0.0,1.0,3.3333333333333335,0.22495726495726495,0.4413793103448275,0.4482758620689655,0.3801608920576358,0.9,True,True,True,True
1.2.0,local-degradation-aware-lemonade-reselection,pilot-022,n32,n44,random,0.2,20,100,271,3,36,5,3,12,degradation_aware_delta_0.85,3,0.9333333333333332,0.9911504424778759,0.5221354166666666,0.47786458333333337,0.0,0.13888888888888887,1.0,0.0,1.0,3.6666666666666665,0.23711996336996335,0.4807692307692308,0.4807692307692308,0.37506518268639394,0.85,True,False,True,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-022,n32,n44,random,0.2,20,100,271,3,36,5,3,12,degradation_aware_delta_0.80,3,0.9375,0.9955752212389379,0.5,0.5,0.0,0.027777777777777776,1.0,0.3333333333333333,0.6666666666666666,1.0,0.2094017094017094,0.82,0.4857142857142857,0.36368938534810885,0.8,True,True,True,True
1.2.0,local-degradation-aware-lemonade-reselection,pilot-022,n32,n44,targeted,0.2,20,100,271,3,36,5,3,12,lemonade_reset,3,0.9416666666666668,1.0,0.515625,0.484375,0.0,0.08333333333333333,1.0,0.0,1.0,6.333333333333333,0.2361378205128205,0.42,0.43333333333333335,0.38861146947641995,,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-022,n32,n44,targeted,0.2,20,100,271,3,36,5,3,12,node_score_aware_delta_0.90,3,0.9625,1.0221238938053097,0.5,0.5,0.0,0.07936507936507936,1.0,0.0,1.0,7.333333333333333,0.2250267094017094,0.3735294117647059,0.47058823529411764,0.3919851787176976,0.9,True,True,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-022,n32,n44,targeted,0.2,20,100,271,3,36,5,3,12,degradation_aware_delta_0.90,3,0.9578900709219859,1.017228393899454,0.4869791666666667,0.5130208333333333,0.0,0.10317460317460318,1.0,0.0,1.0,5.666666666666667,0.22495726495726495,0.4413793103448275,0.4482758620689655,0.3801608920576358,0.9,True,True,True,True
1.2.0,local-degradation-aware-lemonade-reselection,pilot-022,n32,n44,targeted,0.2,20,100,271,3,36,5,3,12,degradation_aware_delta_0.85,3,0.9333333333333332,0.9911504424778759,0.5221354166666666,0.47786458333333337,0.0,0.13888888888888887,1.0,0.0,1.0,3.6666666666666665,0.23711996336996335,0.4807692307692308,0.4807692307692308,0.37506518268639394,0.85,True,False,True,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-022,n32,n44,targeted,0.2,20,100,271,3,36,5,3,12,degradation_aware_delta_0.80,3,0.9375,0.9955752212389379,0.5,0.5,0.0,0.027777777777777776,1.0,0.0,1.0,4.0,0.2094017094017094,0.82,0.4857142857142857,0.36368938534810885,0.8,True,True,True,True
1.2.0,local-degradation-aware-lemonade-reselection,pilot-022,n32,n44,behavioral,0.2,0,100,271,3,36,5,3,12,lemonade_reset,3,0.9416666666666668,1.0,0.515625,0.484375,0.0,0.08333333333333333,1.0,1.0,0.0,0.0,0.2361378205128205,0.42,0.43333333333333335,0.38861146947641995,,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-022,n32,n44,behavioral,0.2,0,100,271,3,36,5,3,12,node_score_aware_delta_0.90,3,0.9625,1.0221238938053097,0.5,0.5,0.0,0.07936507936507936,1.0,1.0,0.0,0.0,0.2250267094017094,0.3735294117647059,0.47058823529411764,0.3919851787176976,0.9,True,True,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-022,n32,n44,behavioral,0.2,0,100,271,3,36,5,3,12,degradation_aware_delta_0.90,3,0.9578900709219859,1.017228393899454,0.4869791666666667,0.5130208333333333,0.0,0.10317460317460318,1.0,1.0,0.0,0.0,0.22495726495726495,0.4413793103448275,0.4482758620689655,0.3801608920576358,0.9,True,True,True,True
1.2.0,local-degradation-aware-lemonade-reselection,pilot-022,n32,n44,behavioral,0.2,0,100,271,3,36,5,3,12,degradation_aware_delta_0.85,3,0.9333333333333332,0.9911504424778759,0.5221354166666666,0.47786458333333337,0.0,0.13888888888888887,1.0,1.0,0.0,0.0,0.23711996336996335,0.4807692307692308,0.4807692307692308,0.37506518268639394,0.85,True,False,True,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-022,n32,n44,behavioral,0.2,0,100,271,3,36,5,3,12,degradation_aware_delta_0.80,3,0.9375,0.9955752212389379,0.5,0.5,0.0,0.027777777777777776,1.0,1.0,0.0,0.0,0.2094017094017094,0.82,0.4857142857142857,0.36368938534810885,0.8,True,True,True,True
1.2.0,local-degradation-aware-lemonade-reselection,pilot-023,n38,n70,random,0.2,20,100,262,3,36,5,3,12,lemonade_reset,3,0.9078443681301773,1.0,0.5234375,0.4765625,0.0,0.11192810457516339,1.0,0.0,1.0,5.666666666666667,0.20552136752136752,1.6130434782608696,0.2463768115942029,0.404596013568901,,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-023,n38,n70,random,0.2,20,100,262,3,36,5,3,12,node_score_aware_delta_0.90,3,0.903770011114644,0.995512053432765,0.5104166666666666,0.48958333333333337,0.0,0.1361111111111111,1.0,0.0,1.0,8.666666666666666,0.18034775641025638,1.493939393939394,0.29292929292929293,0.41054818252737396,0.9,True,True,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-023,n38,n70,random,0.2,20,100,262,3,36,5,3,12,degradation_aware_delta_0.90,3,0.903770011114644,0.995512053432765,0.5013020833333334,0.49869791666666663,0.0,0.1361111111111111,1.0,0.0,1.0,8.666666666666666,0.18034775641025638,1.493939393939394,0.29292929292929293,0.41054818252737396,0.9,True,True,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-023,n38,n70,random,0.2,20,100,262,3,36,5,3,12,degradation_aware_delta_0.85,3,0.9153140226586555,1.008227902039931,0.51953125,0.48046875,0.0,0.13669590643274854,1.0,0.0,1.0,6.333333333333333,0.19941025641025636,1.587323943661972,0.2535211267605634,0.4270865640587893,0.85,True,True,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-023,n38,n70,random,0.2,20,100,262,3,36,5,3,12,degradation_aware_delta_0.80,3,0.9153140226586555,1.008227902039931,0.4830729166666667,0.5169270833333333,0.0,0.13669590643274854,1.0,0.0,1.0,6.333333333333333,0.19941025641025636,1.587323943661972,0.2535211267605634,0.4270865640587893,0.8,True,True,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-023,n38,n70,targeted,0.2,20,100,262,3,36,5,3,12,lemonade_reset,3,0.9078443681301773,1.0,0.5234375,0.4765625,0.0,0.11192810457516339,1.0,0.0,1.0,7.0,0.20552136752136752,1.6130434782608696,0.2463768115942029,0.404596013568901,,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-023,n38,n70,targeted,0.2,20,100,262,3,36,5,3,12,node_score_aware_delta_0.90,3,0.903770011114644,0.995512053432765,0.5104166666666666,0.48958333333333337,0.0,0.1361111111111111,1.0,0.0,1.0,10.0,0.18034775641025638,1.493939393939394,0.29292929292929293,0.41054818252737396,0.9,True,True,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-023,n38,n70,targeted,0.2,20,100,262,3,36,5,3,12,degradation_aware_delta_0.90,3,0.903770011114644,0.995512053432765,0.5013020833333334,0.49869791666666663,0.0,0.1361111111111111,1.0,0.0,1.0,10.0,0.18034775641025638,1.493939393939394,0.29292929292929293,0.41054818252737396,0.9,True,True,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-023,n38,n70,targeted,0.2,20,100,262,3,36,5,3,12,degradation_aware_delta_0.85,3,0.9153140226586555,1.008227902039931,0.51953125,0.48046875,0.0,0.13669590643274854,1.0,0.0,1.0,7.666666666666667,0.19941025641025636,1.587323943661972,0.2535211267605634,0.4270865640587893,0.85,True,True,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-023,n38,n70,targeted,0.2,20,100,262,3,36,5,3,12,degradation_aware_delta_0.80,3,0.9153140226586555,1.008227902039931,0.4830729166666667,0.5169270833333333,0.0,0.13669590643274854,1.0,0.0,1.0,7.666666666666667,0.19941025641025636,1.587323943661972,0.2535211267605634,0.4270865640587893,0.8,True,True,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-023,n38,n70,behavioral,0.2,0,100,262,3,36,5,3,12,lemonade_reset,3,0.9078443681301773,1.0,0.5234375,0.4765625,0.0,0.11192810457516339,1.0,1.0,0.0,0.0,0.20552136752136752,1.6130434782608696,0.2463768115942029,0.404596013568901,,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-023,n38,n70,behavioral,0.2,0,100,262,3,36,5,3,12,node_score_aware_delta_0.90,3,0.903770011114644,0.995512053432765,0.5104166666666666,0.48958333333333337,0.0,0.1361111111111111,1.0,1.0,0.0,0.0,0.18034775641025638,1.493939393939394,0.29292929292929293,0.41054818252737396,0.9,True,True,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-023,n38,n70,behavioral,0.2,0,100,262,3,36,5,3,12,degradation_aware_delta_0.90,3,0.903770011114644,0.995512053432765,0.5013020833333334,0.49869791666666663,0.0,0.1361111111111111,1.0,1.0,0.0,0.0,0.18034775641025638,1.493939393939394,0.29292929292929293,0.41054818252737396,0.9,True,True,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-023,n38,n70,behavioral,0.2,0,100,262,3,36,5,3,12,degradation_aware_delta_0.85,3,0.9153140226586555,1.008227902039931,0.51953125,0.48046875,0.0,0.13669590643274854,1.0,1.0,0.0,0.0,0.19941025641025636,1.587323943661972,0.2535211267605634,0.4270865640587893,0.85,True,True,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-023,n38,n70,behavioral,0.2,0,100,262,3,36,5,3,12,degradation_aware_delta_0.80,3,0.9153140226586555,1.008227902039931,0.4830729166666667,0.5169270833333333,0.0,0.13669590643274854,1.0,1.0,0.0,0.0,0.19941025641025636,1.587323943661972,0.2535211267605634,0.4270865640587893,0.8,True,True,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-024,n40,n90,random,0.2,20,100,252,3,36,5,3,12,lemonade_reset,3,0.9184149184149185,1.0,0.5078125,0.4921875,0.0,0.025641025641025644,1.0,0.0,1.0,5.666666666666667,0.15852839021443674,1.1588235294117646,0.4264705882352941,0.3648878940719455,,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-024,n40,n90,random,0.2,20,100,252,3,36,5,3,12,node_score_aware_delta_0.90,3,0.9184149184149185,1.0,0.5299479166666666,0.47005208333333337,0.0,0.025641025641025644,1.0,0.0,1.0,5.666666666666667,0.15852839021443674,1.1588235294117646,0.4264705882352941,0.3648878940719455,0.9,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-024,n40,n90,random,0.2,20,100,252,3,36,5,3,12,degradation_aware_delta_0.90,3,0.9184149184149185,1.0,0.5247395833333334,0.47526041666666663,0.0,0.025641025641025644,1.0,0.0,1.0,5.666666666666667,0.15852839021443674,1.1588235294117646,0.4264705882352941,0.3648878940719455,0.9,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-024,n40,n90,random,0.2,20,100,252,3,36,5,3,12,degradation_aware_delta_0.85,3,0.9142351900972591,0.9954489760196044,0.5065104166666666,0.49348958333333337,0.0,0.08333333333333333,1.0,0.0,1.0,5.333333333333333,0.18317124735729387,1.1271186440677967,0.4576271186440678,0.3734579684693376,0.85,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-024,n40,n90,random,0.2,20,100,252,3,36,5,3,12,degradation_aware_delta_0.80,3,0.9184149184149185,1.0,0.4765625,0.5234375,0.0,0.025641025641025644,1.0,0.0,1.0,5.666666666666667,0.15852839021443674,1.1588235294117646,0.4264705882352941,0.3648878940719455,0.8,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-024,n40,n90,targeted,0.2,20,100,252,3,36,5,3,12,lemonade_reset,3,0.9184149184149185,1.0,0.5078125,0.4921875,0.0,0.025641025641025644,1.0,0.0,1.0,6.333333333333333,0.15852839021443674,1.1588235294117646,0.4264705882352941,0.3648878940719455,,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-024,n40,n90,targeted,0.2,20,100,252,3,36,5,3,12,node_score_aware_delta_0.90,3,0.9184149184149185,1.0,0.5299479166666666,0.47005208333333337,0.0,0.025641025641025644,1.0,0.0,1.0,6.333333333333333,0.15852839021443674,1.1588235294117646,0.4264705882352941,0.3648878940719455,0.9,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-024,n40,n90,targeted,0.2,20,100,252,3,36,5,3,12,degradation_aware_delta_0.90,3,0.9184149184149185,1.0,0.5247395833333334,0.47526041666666663,0.0,0.025641025641025644,1.0,0.0,1.0,6.333333333333333,0.15852839021443674,1.1588235294117646,0.4264705882352941,0.3648878940719455,0.9,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-024,n40,n90,targeted,0.2,20,100,252,3,36,5,3,12,degradation_aware_delta_0.85,3,0.9142351900972591,0.9954489760196044,0.5065104166666666,0.49348958333333337,0.0,0.08333333333333333,1.0,0.0,1.0,4.666666666666667,0.18317124735729387,1.1271186440677967,0.4576271186440678,0.3734579684693376,0.85,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-024,n40,n90,targeted,0.2,20,100,252,3,36,5,3,12,degradation_aware_delta_0.80,3,0.9184149184149185,1.0,0.4765625,0.5234375,0.0,0.025641025641025644,1.0,0.0,1.0,6.333333333333333,0.15852839021443674,1.1588235294117646,0.4264705882352941,0.3648878940719455,0.8,True,False,False,False
1.2.0,local-degradation-aware-lemonade-reselection,pilot-024,n40,n90,behavioral,0.2,0,100,252,3,36,5,3,12,lemonade_reset,3,0.9184149184149185,1.0,0.5078125,0.4921875,0.0,0.025641025641025644,1.0,1.0,0.0,0.0,0.15852839021443674,1.1588235294117646,0.4264705882352941,0.3648878940719455,,True,False,False,False
